candidate_pair_id,product_id_a,retailer_a,raw_name_a,canonical_brand_a,product_type_a,category_family_a,total_quantity_a,quantity_type_a,package_type_a,is_private_label_a,overall_confidence_a,needs_review_a,product_id_b,retailer_b,raw_name_b,canonical_brand_b,product_type_b,category_family_b,total_quantity_b,quantity_type_b,package_type_b,is_private_label_b,overall_confidence_b,needs_review_b,blocking_reasons_json,shared_tokens_json,candidate_priority,title_similarity,brand_score,product_type_score,category_score,quantity_score,package_score,attribute_score,private_label_score,confidence_score,blocking_strength_score,equivalence_score,substitute_score,hard_conflicts_json,match_type,route,match_explanation
cand_003260,tg_0046,target,Chobani Strawberry on the Bottom Nonfat Greek Yogurt - 5.3oz,Chobani,greek_yogurt,yogurt,5.3,weight,unknown,False,0.92,False,wm_0014,walmart,Great Value Plain Nonfat Greek Yogurt 32 oz,Great Value,greek_yogurt,yogurt,32.0,weight,unknown,True,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""greek"", ""nonfat"", ""yogurt""]",MEDIUM,0.6129,0.5,1.0,1.0,0.0,0.7,0.4,0.0,0.92,0.75,0.5644,0.6363,"[""flavor_conflict"", ""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_003261,tg_0046,target,Chobani Strawberry on the Bottom Nonfat Greek Yogurt - 5.3oz,Chobani,greek_yogurt,yogurt,5.3,weight,unknown,False,0.92,False,wm_0039,walmart,"Chobani Non-Fat Greek Yogurt, Blueberry, 5.3 oz",Chobani,greek_yogurt,yogurt,5.3,weight,unknown,False,0.92,False,"[""same_brand_category"", ""same_category_shared_token"", ""same_product_type""]","[""chobani"", ""greek"", ""yogurt""]",HIGH,0.6355,1.0,1.0,1.0,1.0,0.7,0.4,0.0,0.92,1.0,0.8553,0.8135,"[""flavor_conflict""]",substitute,auto_accept_substitute,"Classified as substitute because products share product type greek_yogurt and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_003262,tg_0046,target,Chobani Strawberry on the Bottom Nonfat Greek Yogurt - 5.3oz,Chobani,greek_yogurt,yogurt,5.3,weight,unknown,False,0.92,False,wm_0040,walmart,Chobani Non-Fat Greek Yogurt Blueberry 4-Pack 5.3 oz Cups,Chobani,greek_yogurt,yogurt,21.2,weight,cup,False,1.0,False,"[""same_brand_category"", ""same_category_shared_token"", ""same_product_type""]","[""chobani"", ""greek"", ""yogurt""]",HIGH,0.6325,1.0,1.0,1.0,0.0,0.7,0.4,0.0,0.96,1.0,0.6549,0.6633,"[""flavor_conflict"", ""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_003263,tg_0046,target,Chobani Strawberry on the Bottom Nonfat Greek Yogurt - 5.3oz,Chobani,greek_yogurt,yogurt,5.3,weight,unknown,False,0.92,False,wm_0041,walmart,"Chobani Non-Fat Greek Yogurt, Strawberry, 5.3 oz",Chobani,greek_yogurt,yogurt,5.3,weight,unknown,False,0.92,False,"[""same_brand_category"", ""same_category_shared_token"", ""same_product_type""]","[""chobani"", ""greek"", ""strawberry"", ""yogurt""]",HIGH,0.7963,1.0,1.0,1.0,1.0,0.7,0.75,0.0,0.92,1.0,0.9144,0.8996,[],exact_equivalent,auto_accept_equivalent,"Matched as exact_equivalent because both products share brand Chobani, product type greek_yogurt, compatible quantity, and no critical attribute conflicts."
cand_003264,tg_0046,target,Chobani Strawberry on the Bottom Nonfat Greek Yogurt - 5.3oz,Chobani,greek_yogurt,yogurt,5.3,weight,unknown,False,0.92,False,wm_0076,walmart,"Chobani Non-Fat Greek Yogurt, Strawberry, 5.3 oz",Chobani,greek_yogurt,yogurt,5.3,weight,unknown,False,0.92,False,"[""same_brand_category"", ""same_category_shared_token"", ""same_product_type""]","[""chobani"", ""greek"", ""strawberry"", ""yogurt""]",HIGH,0.7963,1.0,1.0,1.0,1.0,0.7,0.75,0.0,0.92,1.0,0.9144,0.8996,[],exact_equivalent,auto_accept_equivalent,"Matched as exact_equivalent because both products share brand Chobani, product type greek_yogurt, compatible quantity, and no critical attribute conflicts."
cand_003266,tg_0047,target,BOGO 50% off FAGE Total Plain Whole Milk Greek Yogurt - 35.3oz,FAGE,greek_yogurt,yogurt,35.3,weight,unknown,False,0.92,False,wf_0014,whole_foods,Save $1 365 Plain Whole Milk Greek Yogurt 32 oz Tub,365,greek_yogurt,yogurt,32.0,weight,tub,True,1.0,False,"[""same_category_shared_token"", ""same_product_type""]","[""greek"", ""milk"", ""plain"", ""yogurt""]",HIGH,0.725,0.5,1.0,1.0,0.85,0.7,1.0,0.0,0.96,1.0,0.8237,0.92,[],substitute,auto_accept_substitute,"Classified as substitute because products share product type greek_yogurt and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_003267,tg_0047,target,BOGO 50% off FAGE Total Plain Whole Milk Greek Yogurt - 35.3oz,FAGE,greek_yogurt,yogurt,35.3,weight,unknown,False,0.92,False,wf_0028,whole_foods,"Chobani Greek Yogurt, Blueberry on the Bottom, 5.3 oz",Chobani,greek_yogurt,yogurt,5.3,weight,unknown,False,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""greek"", ""yogurt""]",MEDIUM,0.4696,0.5,1.0,1.0,0.0,0.7,0.4,0.0,0.92,0.75,0.5429,0.622,"[""brand_conflict_for_exact"", ""flavor_conflict"", ""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_003268,tg_0047,target,BOGO 50% off FAGE Total Plain Whole Milk Greek Yogurt - 35.3oz,FAGE,greek_yogurt,yogurt,35.3,weight,unknown,False,0.92,False,wf_0029,whole_foods,"Chobani Greek Yogurt, Strawberry on the Bottom, 5.3 oz",Chobani,greek_yogurt,yogurt,5.3,weight,unknown,False,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""greek"", ""yogurt""]",MEDIUM,0.4655,0.5,1.0,1.0,0.0,0.7,0.4,0.0,0.92,0.75,0.5423,0.6216,"[""brand_conflict_for_exact"", ""flavor_conflict"", ""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_003269,tg_0047,target,BOGO 50% off FAGE Total Plain Whole Milk Greek Yogurt - 35.3oz,FAGE,greek_yogurt,yogurt,35.3,weight,unknown,False,0.92,False,wf_0030,whole_foods,FAGE Total Plain Whole Milk Greek Yogurt 35.3 oz,FAGE,greek_yogurt,yogurt,35.3,weight,unknown,False,0.92,False,"[""same_brand_category"", ""same_category_shared_token"", ""same_product_type""]","[""fage"", ""greek"", ""milk"", ""plain"", ""total"", ""yogurt""]",HIGH,0.9091,1.0,1.0,1.0,1.0,0.7,1.0,0.0,0.92,1.0,0.9564,0.9609,[],exact_equivalent,auto_accept_equivalent,"Matched as exact_equivalent because both products share brand FAGE, product type greek_yogurt, compatible quantity, and no critical attribute conflicts."
cand_003272,tg_0047,target,BOGO 50% off FAGE Total Plain Whole Milk Greek Yogurt - 35.3oz,FAGE,greek_yogurt,yogurt,35.3,weight,unknown,False,0.92,False,wm_0014,walmart,Great Value Plain Nonfat Greek Yogurt 32 oz,Great Value,greek_yogurt,yogurt,32.0,weight,unknown,True,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""greek"", ""plain"", ""yogurt""]",HIGH,0.5902,0.5,1.0,1.0,0.85,0.7,0.4,0.0,0.92,1.0,0.7435,0.7865,[],substitute,auto_accept_substitute,"Classified as substitute because products share product type greek_yogurt and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_003273,tg_0047,target,BOGO 50% off FAGE Total Plain Whole Milk Greek Yogurt - 35.3oz,FAGE,greek_yogurt,yogurt,35.3,weight,unknown,False,0.92,False,wm_0039,walmart,"Chobani Non-Fat Greek Yogurt, Blueberry, 5.3 oz",Chobani,greek_yogurt,yogurt,5.3,weight,unknown,False,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""greek"", ""yogurt""]",MEDIUM,0.4954,0.5,1.0,1.0,0.0,0.7,0.4,0.0,0.92,0.75,0.5468,0.6245,"[""brand_conflict_for_exact"", ""flavor_conflict"", ""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_003274,tg_0047,target,BOGO 50% off FAGE Total Plain Whole Milk Greek Yogurt - 35.3oz,FAGE,greek_yogurt,yogurt,35.3,weight,unknown,False,0.92,False,wm_0040,walmart,Chobani Non-Fat Greek Yogurt Blueberry 4-Pack 5.3 oz Cups,Chobani,greek_yogurt,yogurt,21.2,weight,cup,False,1.0,False,"[""same_category_shared_token"", ""same_product_type""]","[""greek"", ""yogurt""]",MEDIUM,0.4874,0.5,1.0,1.0,0.3,0.7,0.4,0.0,0.96,0.75,0.6056,0.6687,"[""brand_conflict_for_exact"", ""flavor_conflict"", ""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_003275,tg_0047,target,BOGO 50% off FAGE Total Plain Whole Milk Greek Yogurt - 35.3oz,FAGE,greek_yogurt,yogurt,35.3,weight,unknown,False,0.92,False,wm_0041,walmart,"Chobani Non-Fat Greek Yogurt, Strawberry, 5.3 oz",Chobani,greek_yogurt,yogurt,5.3,weight,unknown,False,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""greek"", ""yogurt""]",MEDIUM,0.4727,0.5,1.0,1.0,0.0,0.7,0.4,0.0,0.92,0.75,0.5434,0.6223,"[""brand_conflict_for_exact"", ""flavor_conflict"", ""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_003276,tg_0047,target,BOGO 50% off FAGE Total Plain Whole Milk Greek Yogurt - 35.3oz,FAGE,greek_yogurt,yogurt,35.3,weight,unknown,False,0.92,False,wm_0076,walmart,"Chobani Non-Fat Greek Yogurt, Strawberry, 5.3 oz",Chobani,greek_yogurt,yogurt,5.3,weight,unknown,False,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""greek"", ""yogurt""]",MEDIUM,0.4727,0.5,1.0,1.0,0.0,0.7,0.4,0.0,0.92,0.75,0.5434,0.6223,"[""brand_conflict_for_exact"", ""flavor_conflict"", ""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_003278,tg_0048,target,Cheerios Orig1nal Breakfast CereI - 12oz,Cheerios,cereal,pantry,12.0,weight,unknown,False,0.92,False,wf_0031,whole_foods,General Mills Cheerios Original 12 oz,Cheerios,cereal,pantry,12.0,weight,unknown,False,0.92,False,"[""same_brand_category"", ""same_category_shared_token"", ""same_product_type""]","[""cheerios""]",HIGH,0.5974,1.0,1.0,1.0,1.0,0.7,0.75,0.0,0.92,1.0,0.8846,0.8797,[],exact_equivalent,auto_accept_equivalent,"Matched as exact_equivalent because both products share brand Cheerios, product type cereal, compatible quantity, and no critical attribute conflicts."
cand_003279,tg_0048,target,Cheerios Orig1nal Breakfast CereI - 12oz,Cheerios,cereal,pantry,12.0,weight,unknown,False,0.92,False,wf_0032,whole_foods,Quaker Old Fashioned Oats 42 oz,Quaker,cereal,pantry,42.0,weight,unknown,False,0.92,False,"[""same_product_type""]",[],LOW,0.3099,0.5,1.0,1.0,0.0,0.7,1.0,0.0,0.92,0.4,0.5615,0.691,"[""brand_conflict_for_exact"", ""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_003280,tg_0048,target,Cheerios Orig1nal Breakfast CereI - 12oz,Cheerios,cereal,pantry,12.0,weight,unknown,False,0.92,False,wf_0129,whole_foods,365 Steel Cut Oats 24 oz,365,cereal,pantry,24.0,weight,unknown,True,0.92,False,"[""same_product_type""]",[],LOW,0.2812,0.5,1.0,1.0,0.0,0.7,1.0,0.0,0.92,0.4,0.5572,0.6881,"[""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_003281,tg_0048,target,Cheerios Orig1nal Breakfast CereI - 12oz,Cheerios,cereal,pantry,12.0,weight,unknown,False,0.92,False,wm_0042,walmart,"Cheerios Original Cereal, 12 oz Box",Cheerios,cereal,pantry,12.0,weight,box,False,1.0,False,"[""same_brand_category"", ""same_category_shared_token"", ""same_product_type""]","[""cheerios""]",HIGH,0.6933,1.0,1.0,1.0,1.0,0.7,0.75,0.0,0.96,1.0,0.899,0.8893,[],exact_equivalent,auto_accept_equivalent,"Matched as exact_equivalent because both products share brand Cheerios, product type cereal, compatible quantity, and no critical attribute conflicts."
cand_003282,tg_0048,target,Cheerios Orig1nal Breakfast CereI - 12oz,Cheerios,cereal,pantry,12.0,weight,unknown,False,0.92,False,wm_0043,walmart,"Honey Nut Cheerios Cereal, 10.8 oz",Cheerios,cereal,pantry,10.8,weight,unknown,False,0.92,False,"[""same_brand_category"", ""same_category_shared_token"", ""same_product_type""]","[""cheerios""]",HIGH,0.4595,1.0,1.0,1.0,0.85,0.7,0.75,0.0,0.92,1.0,0.8339,0.8434,[],substitute,auto_accept_substitute,"Classified as substitute because products share product type cereal and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_003283,tg_0048,target,Cheerios Orig1nal Breakfast CereI - 12oz,Cheerios,cereal,pantry,12.0,weight,unknown,False,0.92,False,wm_0044,walmart,"Kellogg's Frosted Flakes Cereal, 13.5 oz",Kellogg S,cereal,pantry,13.5,weight,unknown,False,0.92,False,"[""same_product_type""]",[],HIGH,0.375,0.5,1.0,1.0,0.65,0.7,1.0,0.0,0.92,1.0,0.7312,0.855,"[""brand_conflict_for_exact""]",substitute,auto_accept_substitute,"Classified as substitute because products share product type cereal and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_003284,tg_0048,target,Cheerios Orig1nal Breakfast CereI - 12oz,Cheerios,cereal,pantry,12.0,weight,unknown,False,0.92,False,wm_0045,walmart,"Quaker Oats Old Fashioned, 42 oz",Quaker,cereal,pantry,42.0,weight,unknown,False,0.92,False,"[""same_product_type""]",[],LOW,0.3056,0.5,1.0,1.0,0.0,0.7,1.0,0.0,0.92,0.4,0.5608,0.6906,"[""brand_conflict_for_exact"", ""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_003285,tg_0048,target,Cheerios Orig1nal Breakfast CereI - 12oz,Cheerios,cereal,pantry,12.0,weight,unknown,False,0.92,False,wm_0080,walmart,Great Value Cinnamon Toast Crunch Style Cereal 12 oz,Great Value,cereal,pantry,12.0,weight,unknown,True,0.92,False,"[""same_product_type""]",[],HIGH,0.3913,0.5,1.0,1.0,1.0,0.7,1.0,0.0,0.92,1.0,0.8037,0.9091,[],substitute,auto_accept_substitute,"Classified as substitute because products share product type cereal and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_003286,tg_0048,target,Cheerios Orig1nal Breakfast CereI - 12oz,Cheerios,cereal,pantry,12.0,weight,unknown,False,0.92,False,wm_0161,walmart,"Great Value Steel Cut Oats, 24 oz",Great Value,cereal,pantry,24.0,weight,unknown,True,0.92,False,"[""same_product_type""]",[],LOW,0.3562,0.5,1.0,1.0,0.0,0.7,1.0,0.0,0.92,0.4,0.5684,0.6956,"[""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_003288,tg_0049,target,Honey Nut Cheerios Breakfast Cereal - 10.8oz,Cheerios,cereal,pantry,10.8,weight,unknown,False,0.92,False,wf_0031,whole_foods,General Mills Cheerios Original 12 oz,Cheerios,cereal,pantry,12.0,weight,unknown,False,0.92,False,"[""same_brand_category"", ""same_category_shared_token"", ""same_product_type""]","[""cheerios""]",HIGH,0.4938,1.0,1.0,1.0,0.85,0.7,0.4,0.0,0.92,1.0,0.8041,0.7769,"[""flavor_conflict""]",substitute,auto_accept_substitute,"Classified as substitute because products share product type cereal and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_003289,tg_0049,target,Honey Nut Cheerios Breakfast Cereal - 10.8oz,Cheerios,cereal,pantry,10.8,weight,unknown,False,0.92,False,wf_0032,whole_foods,Quaker Old Fashioned Oats 42 oz,Quaker,cereal,pantry,42.0,weight,unknown,False,0.92,False,"[""same_product_type""]",[],LOW,0.32,0.5,1.0,1.0,0.0,0.7,0.75,0.0,0.92,0.4,0.538,0.642,"[""brand_conflict_for_exact"", ""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_003290,tg_0049,target,Honey Nut Cheerios Breakfast Cereal - 10.8oz,Cheerios,cereal,pantry,10.8,weight,unknown,False,0.92,False,wf_0129,whole_foods,365 Steel Cut Oats 24 oz,365,cereal,pantry,24.0,weight,unknown,True,0.92,False,"[""same_product_type""]",[],LOW,0.2941,0.5,1.0,1.0,0.0,0.7,0.75,0.0,0.92,0.4,0.5341,0.6394,"[""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_003291,tg_0049,target,Honey Nut Cheerios Breakfast Cereal - 10.8oz,Cheerios,cereal,pantry,10.8,weight,unknown,False,0.92,False,wf_0150,whole_foods,365 Honey Nut Granola 12 oz,365,honey,pantry,12.0,weight,unknown,True,0.92,False,"[""same_category_shared_token""]","[""honey"", ""nut""]",MEDIUM,0.507,0.5,0.0,1.0,0.85,0.7,1.0,0.0,0.92,0.7,0.6261,0.6182,"[""product_type_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_003292,tg_0049,target,Honey Nut Cheerios Breakfast Cereal - 10.8oz,Cheerios,cereal,pantry,10.8,weight,unknown,False,0.92,False,wm_0042,walmart,"Cheerios Original Cereal, 12 oz Box",Cheerios,cereal,pantry,12.0,weight,box,False,1.0,False,"[""same_brand_category"", ""same_category_shared_token"", ""same_product_type""]","[""cereal"", ""cheerios""]",HIGH,0.557,1.0,1.0,1.0,0.85,0.7,0.4,0.0,0.96,1.0,0.8135,0.7832,"[""flavor_conflict""]",substitute,auto_accept_substitute,"Classified as substitute because products share product type cereal and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_003293,tg_0049,target,Honey Nut Cheerios Breakfast Cereal - 10.8oz,Cheerios,cereal,pantry,10.8,weight,unknown,False,0.92,False,wm_0043,walmart,"Honey Nut Cheerios Cereal, 10.8 oz",Cheerios,cereal,pantry,10.8,weight,unknown,False,0.92,False,"[""same_brand_category"", ""same_category_shared_token"", ""same_product_type""]","[""cereal"", ""cheerios"", ""honey"", ""nut""]",HIGH,0.7692,1.0,1.0,1.0,1.0,0.7,1.0,0.0,0.92,1.0,0.9354,0.9469,[],exact_equivalent,auto_accept_equivalent,"Matched as exact_equivalent because both products share brand Cheerios, product type cereal, compatible quantity, and no critical attribute conflicts."
cand_003294,tg_0049,target,Honey Nut Cheerios Breakfast Cereal - 10.8oz,Cheerios,cereal,pantry,10.8,weight,unknown,False,0.92,False,wm_0044,walmart,"Kellogg's Frosted Flakes Cereal, 13.5 oz",Kellogg S,cereal,pantry,13.5,weight,unknown,False,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""cereal""]",HIGH,0.4048,0.5,1.0,1.0,0.65,0.7,0.75,0.0,0.92,1.0,0.7107,0.808,"[""brand_conflict_for_exact""]",substitute,auto_accept_substitute,"Classified as substitute because products share product type cereal and similar quantity, but brands differ, so they are comparable but not exact equivalents."
